race,distance,latitude,longitude,elevation,elevation_delta
42.195 km,23.803451126867355,55.751895,37.64651,136.4,0.0
42.195 km,23.835279550320855,55.752148,37.646745,139.4,1.0
42.195 km,23.866484322752854,55.752403,37.64695,140.5,1.0999999999999943
42.195 km,23.899476554796493,55.75267,37.647177,141.4,0.0
42.195 km,23.93584334392946,55.752968,37.64741,143.4,0.0
42.195 km,23.970529434813937,55.753268,37.647557,144.5,0.0
42.195 km,24.001537460822526,55.753537,37.647683,145.4,0.0
42.195 km,24.034445045234907,55.753815,37.64786,148.4,0.0
42.195 km,24.06932531649695,55.754113,37.648028,149.5,0.0
42.195 km,24.103595295060813,55.754412,37.648155,149.5,0.0
42.195 km,24.137976353533908,55.75471,37.648298,150.4,0.0
42.195 km,24.17460789135311,55.755028,37.648445,150.4,0.0
42.195 km,24.21269763210382,55.755363,37.648567,151.5,0.0
42.195 km,24.253722152309248,55.755727,37.648663,151.5,0.0
42.195 km,24.293906007452936,55.756082,37.648592,153.5,2.0
42.195 km,24.33039703607727,55.756392,37.648405,153.5,0.0
42.195 km,24.367950654763167,55.756675,37.648083,152.4,0.0
42.195 km,24.4065005413612,55.756983,37.64781,155.5,0.0
42.195 km,24.445630752389285,55.75729,37.64751,155.5,0.0
42.195 km,24.48173513049398,55.75756,37.647193,155.5,0.0
42.195 km,24.520367357694017,55.757883,37.646973,156.5,0.0
42.195 km,24.55998557576542,55.758223,37.646788,156.5,0.0
42.195 km,24.600595020600828,55.758573,37.64661,156.5,0.0
42.195 km,24.639135127456413,55.758912,37.646487,155.5,0.0
42.195 km,24.679585652016026,55.759255,37.646278,155.5,0.0
42.195 km,24.719830680783986,55.759598,37.64608,155.5,0.0
42.195 km,24.75719237127012,55.759928,37.645975,155.5,0.0
42.195 km,24.795129629527036,55.760265,37.6459,155.5,0.0
42.195 km,24.832670918435934,55.760602,37.645913,154.4,0.0
42.195 km,24.871734808554805,55.76094,37.645773,154.4,0.0
42.195 km,24.91004081735141,55.761227,37.645437,155.5,0.0
42.195 km,24.947562521550484,55.76152,37.645142,155.5,0.0
42.195 km,24.987006583064662,55.761828,37.644832,155.5,0.0
42.195 km,25.027306746545054,55.762135,37.644493,155.5,0.0
42.195 km,25.06869547060531,55.762423,37.644083,153.5,0.0
42.195 km,25.106885918292683,55.762665,37.643653,154.4,0.0
42.195 km,25.145438037983652,55.762907,37.643215,154.4,0.0
42.195 km,25.184877410527154,55.763122,37.642717,155.5,0.0
42.195 km,25.223174591215304,55.763368,37.642292,155.5,0.0
42.195 km,25.26165326741724,55.763593,37.641828,155.5,0.0
42.195 km,25.299455417861907,55.763832,37.641402,156.5,0.0
42.195 km,25.337395038485248,55.764067,37.640965,157.4,0.0
42.195 km,25.373963496117472,55.76428,37.640522,157.4,0.0
42.195 km,25.411314385681607,55.7645,37.640073,157.4,0.0
42.195 km,25.45037450274699,55.764722,37.639592,157.4,0.0
42.195 km,25.489472043884934,55.764942,37.639107,156.5,0.0
42.195 km,25.528390285870397,55.765158,37.63862,154.4,0.0
42.195 km,25.568246878251085,55.765365,37.638103,152.4,0.0
42.195 km,25.606001433366185,55.765568,37.637622,151.5,0.0
42.195 km,25.644732178578888,55.765772,37.637123,152.4,-1.0999999999999943
42.195 km,25.683723460582023,55.765977,37.63662,153.5,0.0
42.195 km,25.72282471886061,55.766195,37.636132,153.5,0.0
42.195 km,25.762673205552357,55.7664,37.635612,154.4,0.0
42.195 km,25.801651975962944,55.766578,37.635078,156.5,0.0
42.195 km,25.83964043157314,55.766685,37.63451,156.5,0.0
42.195 km,25.875752765099797,55.766717,37.633938,157.4,0.0
42.195 km,25.91376715708402,55.766775,37.633342,157.4,0.0
42.195 km,25.95179307086724,55.76682,37.632742,157.4,0.0
42.195 km,25.989104897109254,55.766872,37.632155,156.5,-0.9000000000000057
42.195 km,26.02747429126079,55.766878,37.631547,157.4,0.0
42.195 km,26.068630193558374,55.7668,37.630907,157.4,0.0
42.195 km,26.10969313329148,55.766725,37.630267,157.4,0.0
42.195 km,26.149522348245505,55.766675,37.62964,157.4,0.0
42.195 km,26.189085937002492,55.76665,37.629012,157.4,0.9000000000000057
42.195 km,26.231046552267195,55.766613,37.628347,157.4,0.0
42.195 km,26.272331709995804,55.766622,37.62769,156.5,0.0
42.195 km,26.31035601188099,55.766632,37.627085,155.5,0.0
42.195 km,26.351718791569844,55.76667,37.62643,154.4,0.0
42.195 km,26.393652445118153,55.766717,37.625768,153.5,-0.9000000000000057
42.195 km,26.43625864366405,55.766805,37.625108,150.4,0.0
42.195 km,26.475867203909612,55.766888,37.624495,146.5,0.0
42.195 km,26.518564057542335,55.767012,37.623852,143.4,0.0
42.195 km,26.56148886160412,55.767122,37.623197,137.5,-0.9000000000000057
42.195 km,26.600467357868542,55.767355,37.622847,137.5,0.0
42.195 km,26.6386943276438,55.767698,37.622832,137.5,0.0
42.195 km,26.67584292134811,55.768025,37.622743,138.4,0.9000000000000057
42.195 km,26.71308714774957,55.768353,37.622633,138.4,0.0
42.195 km,26.74998248010589,55.768682,37.622573,139.4,1.0
42.195 km,26.78749818148296,55.769013,37.622468,139.4,0.0
42.195 km,26.82457778055967,55.769343,37.62239,139.4,1.0
42.195 km,26.861278030731068,55.76967,37.62232,138.4,0.0
42.195 km,26.900587733242066,55.77002,37.62224,138.4,0.0
42.195 km,26.939531267274432,55.770365,37.62214,137.5,0.0
42.195 km,26.977990691907383,55.770708,37.622075,138.4,0.0
42.195 km,27.016514947636274,55.771052,37.62201,138.4,0.0
42.195 km,27.053491349910807,55.771382,37.621947,138.4,0.0
42.195 km,27.090572860635348,55.771712,37.621873,139.4,0.0
42.195 km,27.1277548339989,55.772043,37.621797,138.4,0.0
42.195 km,27.164571176055315,55.772373,37.621763,138.4,0.0
42.195 km,27.200774355699473,55.772697,37.621718,139.4,0.0
42.195 km,27.235926226676757,55.773012,37.621688,139.4,0.0
42.195 km,27.27146312304649,55.773322,37.621578,138.4,-1.0
42.195 km,27.30995231301948,55.77331,37.62109,140.5,1.0999999999999943
42.195 km,27.354565817769462,55.772913,37.621035,139.4,-1.0999999999999943
42.195 km,27.394499597771194,55.772555,37.621017,139.4,0.0
42.195 km,27.433192263818988,55.772208,37.620997,139.4,0.0
42.195 km,27.4739412843334,55.771843,37.621042,138.4,0.0
42.195 km,27.51527220405936,55.771472,37.621058,139.4,0.0
42.195 km,27.553935013599137,55.771125,37.621068,139.4,0.0
42.195 km,27.592943444499607,55.770775,37.621085,139.4,0.0
42.195 km,27.630046769155413,55.770442,37.621102,139.4,1.0
42.195 km,27.667031002412408,55.77011,37.621095,139.4,0.0
42.195 km,27.70502588290163,55.76977,37.621135,138.4,0.0
42.195 km,27.742706269960234,55.769432,37.621155,139.4,0.0
42.195 km,27.78025462650841,55.769095,37.621168,139.4,0.0
42.195 km,27.81813547230754,55.768755,37.621153,139.4,-1.0999999999999943
42.195 km,27.8563571163894,55.768412,37.621138,139.4,0.0
42.195 km,27.894787686616397,55.768067,37.621142,138.4,0.0
42.195 km,27.92985352291607,55.767753,37.621122,140.5,0.0
42.195 km,27.970423026056412,55.767422,37.620937,138.4,-1.0
42.195 km,28.011691891905603,55.767455,37.620295,137.5,0.0
42.195 km,28.05066126717392,55.767568,37.619708,138.4,0.0
42.195 km,28.0870750243998,55.767657,37.61915,138.4,0.0
42.195 km,28.121611029770925,55.767748,37.618625,138.4,0.0
42.195 km,28.158422958314514,55.767818,37.618053,139.4,0.0
42.195 km,28.197767466037696,55.767903,37.617445,140.5,0.0
42.195 km,28.231721829784373,55.767995,37.61693,141.4,0.9000000000000057
42.195 km,28.26650670954049,55.76808,37.616397,143.4,0.9000000000000057
42.195 km,28.303376833691605,55.768158,37.615827,144.5,1.0999999999999943
42.195 km,28.340035072725854,55.768223,37.615255,144.5,0.0
42.195 km,28.374808034493135,55.76827,37.614708,145.4,0.0
42.195 km,28.412790888173255,55.768297,37.614105,148.4,0.0
42.195 km,28.44971049988397,55.768305,37.613518,145.4,-3.0
42.195 km,28.487415840160413,55.768313,37.612918,147.4,2.0
42.195 km,28.521622503322476,55.768303,37.612378,149.5,1.0999999999999943
42.195 km,28.556944546595464,55.768143,37.611893,150.4,0.0
42.195 km,28.592490033398818,55.767975,37.611412,150.4,0.0
42.195 km,28.62847665483099,55.767803,37.610927,150.4,0.0
42.195 km,28.66282561068059,55.76765,37.610452,150.4,0.0
42.195 km,28.69780123862824,55.767488,37.609975,151.5,0.0
42.195 km,28.734368290596816,55.767315,37.60948,152.4,0.0
42.195 km,28.772252560248905,55.767148,37.608955,153.5,1.0999999999999943
42.195 km,28.811206670106756,55.766983,37.60841,153.5,0.0
42.195 km,28.848746507963536,55.766852,37.60786,155.5,1.0999999999999943
42.195 km,28.885606010354998,55.766675,37.607365,158.5,1.0999999999999943
42.195 km,28.922248981279346,55.766453,37.606935,158.5,1.0999999999999943
42.195 km,28.95819929006546,55.766232,37.606518,157.4,0.0
42.195 km,28.99264380026049,55.766033,37.606098,158.5,0.0
42.195 km,29.02676200780865,55.765843,37.605672,159.4,0.0
42.195 km,29.063058485484174,55.765668,37.605185,160.5,0.0
42.195 km,29.100658492109762,55.76545,37.604728,161.4,0.0
42.195 km,29.137814014061846,55.765147,37.604673,162.5,1.0999999999999943
42.195 km,29.17904745516452,55.76479,37.604845,161.4,0.0
42.195 km,29.220736845594026,55.764443,37.604625,160.5,0.0
42.195 km,29.261430496689496,55.764128,37.604297,158.5,0.0
42.195 km,29.30133499242681,55.763827,37.603953,158.5,0.0
42.195 km,29.341529480119195,55.763523,37.603608,158.5,0.0
42.195 km,29.381227955584656,55.76323,37.603248,156.5,-0.9000000000000057
42.195 km,29.421594733956535,55.762928,37.602893,154.4,0.0
42.195 km,29.45993001809955,55.762632,37.602582,154.4,0.0
42.195 km,29.499348506096027,55.762315,37.602303,153.5,0.0
42.195 km,29.538666069833074,55.762008,37.601995,153.5,0.0
42.195 km,29.575894228695972,55.761712,37.60172,153.5,0.0
42.195 km,29.614369078140918,55.761402,37.601452,152.4,-1.0999999999999943
42.195 km,29.65299344580293,55.761103,37.601142,153.5,1.0999999999999943
42.195 km,29.693563310054383,55.760788,37.600818,152.4,-1.0999999999999943
42.195 km,29.73288642921933,55.76047,37.600547,152.4,0.0
42.195 km,29.77217228393614,55.760158,37.600255,153.5,0.0
42.195 km,29.808765658746854,55.759883,37.599937,153.5,1.0999999999999943
42.195 km,29.845275982000196,55.759602,37.599638,152.4,0.0
42.195 km,29.882336298483473,55.759307,37.599368,151.5,0.0
42.195 km,29.922079737127476,55.759002,37.59904,151.5,0.0
42.195 km,29.961627163704332,55.758693,37.59873,151.5,0.0
42.195 km,30.000811749392522,55.758375,37.598463,151.5,0.0
42.195 km,30.038592890270028,55.75807,37.5982,150.4,0.0
42.195 km,30.076133687579027,55.75775,37.598052,149.5,0.0
42.195 km,30.114753638016012,55.757628,37.598595,148.4,0.0
42.195 km,30.151475151522142,55.757863,37.598975,150.4,0.0
42.195 km,30.185823189295107,55.758142,37.5992,151.5,1.0999999999999943
42.195 km,30.224141043552795,55.758447,37.599482,152.4,0.9000000000000057
42.195 km,30.258139811829647,55.758713,37.599747,152.4,0.0
42.195 km,30.29045188997402,55.758975,37.599967,151.5,0.0
42.195 km,30.32891437646374,55.75929,37.600217,153.5,1.0999999999999943
42.195 km,30.366230495017106,55.759582,37.600507,153.5,0.0
42.195 km,30.40447787112586,55.759865,37.60085,153.5,0.0
42.195 km,30.444977894444353,55.760173,37.601192,154.4,0.0
42.195 km,30.481470081673624,55.76046,37.601472,154.4,0.0
42.195 km,30.517014705491725,55.760733,37.601765,154.4,0.0
42.195 km,30.553879599338448,55.761018,37.602063,154.4,0.0
42.195 km,30.591334104644538,55.761315,37.602343,155.5,1.0999999999999943
42.195 km,30.628272949783646,55.761607,37.602622,154.4,0.9000000000000057
42.195 km,30.66412919033854,55.761877,37.602933,154.4,0.0
42.195 km,30.700632557000237,55.762162,37.60322,157.4,0.0
42.195 km,30.735174506721165,55.76243,37.603497,154.4,0.0
42.195 km,30.771794898869302,55.762718,37.603778,156.5,1.0
42.195 km,30.807344318282915,55.763003,37.604032,156.5,0.0
42.195 km,30.844528648616613,55.763293,37.604325,157.4,0.0
42.195 km,30.878663810458814,55.76356,37.604592,158.5,0.0
42.195 km,30.91269309925887,55.763828,37.604852,158.5,0.0
42.195 km,30.948304666868438,55.764108,37.605125,159.4,0.0
42.195 km,30.984373802954753,55.76438,37.605428,160.5,0.0
42.195 km,31.02382876574051,55.76437,37.605972,162.5,0.0
42.195 km,31.064808809943013,55.764055,37.606308,162.5,0.0
42.195 km,31.10230552830639,55.763768,37.60662,162.5,0.0
42.195 km,31.14288913431555,55.763472,37.606997,161.4,0.0
42.195 km,31.185905792444284,55.763163,37.607408,160.5,0.0
42.195 km,31.229616362267542,55.762852,37.607832,160.5,0.0
42.195 km,31.273767210324014,55.76254,37.608265,159.4,0.0
42.195 km,31.31592263014225,55.762247,37.60869,158.5,0.0
42.195 km,31.358088850278374,55.76196,37.609128,157.4,-1.0999999999999943
42.195 km,31.39965549757832,55.761667,37.609538,157.4,0.0
42.195 km,31.432483876412814,55.761415,37.609807,156.5,0.0
42.195 km,31.46334291683099,55.761165,37.610018,156.5,0.0
42.195 km,31.496017073715194,55.760888,37.610188,155.5,0.0
42.195 km,31.53364194588557,55.760585,37.610452,154.4,0.0
42.195 km,31.575004104424494,55.760263,37.61078,153.5,0.0
42.195 km,31.612097243294695,55.759972,37.611067,152.4,0.0
42.195 km,31.652714194429077,55.759652,37.611377,149.5,0.0
42.195 km,31.69692303860955,55.759318,37.611757,148.4,0.0
42.195 km,31.738797354000262,55.759002,37.612118,145.4,-1.0999999999999943
42.195 km,31.776160056339123,55.758712,37.612417,143.4,-1.0999999999999943
42.195 km,31.813809488331714,55.758423,37.612728,142.5,-0.9000000000000057
42.195 km,31.848957480489013,55.758155,37.613023,141.4,0.0
42.195 km,31.88584377710862,55.75788,37.61335,141.4,0.0
42.195 km,31.920438475677376,55.757638,37.613695,141.4,-1.0999999999999943
42.195 km,31.95391172898705,55.757423,37.614067,141.4,0.0
42.195 km,31.989918717277103,55.757203,37.614487,139.4,0.0
42.195 km,32.02731747418948,55.756963,37.6149,139.4,0.0
42.195 km,32.06687308202699,55.756642,37.614735,137.5,0.0
42.195 km,32.10572912801643,55.756375,37.614337,136.4,0.0
42.195 km,32.14365174715829,55.756112,37.613955,136.4,0.0
42.195 km,32.18181113130282,55.755832,37.613605,135.5,0.0
42.195 km,32.22167035398821,55.755552,37.613212,135.5,0.0
42.195 km,32.25954300236417,55.755243,37.612962,135.5,0.0
42.195 km,32.29786509195391,55.754942,37.612667,135.5,0.0
42.195 km,32.33673662689546,55.754645,37.612342,134.4,0.0
42.195 km,32.370807310072216,55.75474,37.612538,136.4,0.9000000000000057
42.195 km,32.40902337294215,55.755028,37.612868,138.4,0.9000000000000057
42.195 km,32.448103624340376,55.755325,37.613198,138.4,0.0
42.195 km,32.48624133562992,55.755613,37.613525,137.5,0.0
42.195 km,32.522417791712186,55.755892,37.61382,137.5,0.0
42.195 km,32.558977849891875,55.756168,37.614135,137.5,0.0
42.195 km,32.595316272787194,55.756438,37.61446,138.4,0.0
42.195 km,32.63361235972071,55.756703,37.614848,139.4,1.0
42.195 km,32.67025191230602,55.756918,37.615288,139.4,0.0
42.195 km,32.7078167708453,55.757123,37.615763,139.4,0.0
42.195 km,32.74478523354051,55.757363,37.616168,138.4,-1.0
42.195 km,32.78140134939058,55.757602,37.616568,139.4,0.0
42.195 km,32.81587109181771,55.75784,37.616918,140.5,0.0
42.195 km,32.85230506424664,55.75808,37.617312,138.4,0.0
42.195 km,32.88872226896643,55.758308,37.617727,139.4,0.0
42.195 km,32.925520899260796,55.758472,37.618233,139.4,0.0
42.195 km,32.961819324749065,55.758557,37.61879,139.4,0.0
42.195 km,32.997415277191045,55.75865,37.61933,139.4,0.0
42.195 km,33.03443462883245,55.75875,37.61989,139.4,0.0
42.195 km,33.071109244125324,55.758847,37.620448,139.4,0.0
42.195 km,33.108127273919216,55.75895,37.621008,139.4,0.0
42.195 km,33.14362577730206,55.759052,37.621543,139.4,0.0
42.195 km,33.177669763191595,55.759123,37.62207,140.5,0.0
42.195 km,33.21201248604463,55.759198,37.6226,140.5,0.0
42.195 km,33.24664322480799,55.759292,37.623125,141.4,0.9000000000000057
42.195 km,33.279976863897204,55.759358,37.623642,142.5,0.0
42.195 km,33.3129746089645,55.759405,37.62416,144.5,1.0999999999999943
42.195 km,33.34596837665442,55.759462,37.624675,146.5,1.0999999999999943
42.195 km,33.37886437759482,55.759543,37.625178,146.5,0.0
42.195 km,33.41394078542106,55.759535,37.625725,148.4,0.0
42.195 km,33.45090680206719,55.759338,37.626192,149.5,0.0
42.195 km,33.48958049931094,55.759065,37.626572,149.5,0.0
42.195 km,33.52781200123823,55.758797,37.626952,149.5,0.0
42.195 km,33.56371665821601,55.758538,37.627292,149.5,0.0
42.195 km,33.601811084726464,55.758273,37.627675,150.4,0.9000000000000057
42.195 km,33.63883955838429,55.758012,37.62804,149.5,0.0
42.195 km,33.675782472107805,55.757755,37.628412,150.4,0.0
42.195 km,33.71144031227668,55.757508,37.628773,150.4,0.0
42.195 km,33.747435090833754,55.757265,37.62915,150.4,0.0
42.195 km,33.78465480776329,55.757005,37.629522,149.5,-0.9000000000000057
42.195 km,33.82267290789348,55.756752,37.629928,148.4,0.0
42.195 km,33.86102396094317,55.756537,37.630403,147.4,0.0
42.195 km,33.89847576740378,55.756285,37.630797,146.5,0.0
42.195 km,33.93679666107345,55.75601,37.631163,145.4,0.0
42.195 km,33.97570415386655,55.755735,37.631545,143.4,-1.0999999999999943
42.195 km,34.01484843511411,55.755468,37.63195,142.5,-0.9000000000000057
42.195 km,34.05383182129091,55.75519,37.632327,141.4,0.0
42.195 km,34.09328659432998,55.754905,37.6327,139.4,0.0
42.195 km,34.13324656423421,55.754615,37.633073,138.4,0.0
42.195 km,34.17434118941909,55.75429,37.633382,134.4,0.0
42.195 km,34.215060609059115,55.75394,37.633555,133.5,0.0
42.195 km,34.25163800231409,55.753612,37.633542,130.5,1.0999999999999943
42.195 km,34.28808978169326,55.753285,37.633532,129.4,0.0
42.195 km,34.33229056920097,55.75289,37.633472,129.4,-1.0999999999999943
42.195 km,34.374761886508054,55.75251,37.633417,128.5,0.0
42.195 km,34.410157356835086,55.752197,37.633325,128.5,0.0
42.195 km,34.450184387435904,55.751845,37.633197,127.4,-1.0999999999999943
42.195 km,34.49025181011041,55.751492,37.633075,125.4,-1.0999999999999943
42.195 km,34.52709658663464,55.751172,37.632927,125.4,0.0
42.195 km,34.56382135316616,55.750852,37.632787,125.4,0.0
42.195 km,34.603223794605654,55.750502,37.632703,124.5,0.0
42.195 km,34.64403084961864,55.750142,37.632583,123.4,0.0
42.195 km,34.68209331247986,55.749808,37.632457,122.4,-1.0
42.195 km,34.719163073367184,55.749575,37.632705,122.4,0.0
42.195 km,34.7613307841932,55.749452,37.63334,125.4,0.0
42.195 km,34.799825604333904,55.74937,37.633935,123.4,-2.0
42.195 km,34.83729903430393,55.749242,37.634485,124.5,0.0
42.195 km,34.876062753865355,55.749058,37.635008,124.5,0.0
42.195 km,34.914597844991945,55.748903,37.635555,124.5,0.0
42.195 km,34.95311686312211,55.748762,37.636115,124.5,0.0
42.195 km,34.99092641539527,55.748612,37.636655,124.5,0.0
42.195 km,35.02913577993793,55.748462,37.637202,124.5,0.0
42.195 km,35.06692009991163,55.74832,37.637748,124.5,0.0
42.195 km,35.105597080190485,55.74817,37.638303,123.4,0.0
42.195 km,35.142398414882884,55.747993,37.63878,123.4,0.0
42.195 km,35.183630546161346,55.748115,37.638185,121.5,0.0
42.195 km,35.22404109381858,55.748252,37.63759,120.4,0.0
42.195 km,35.26368862476655,55.748407,37.637022,119.5,-0.9000000000000057
42.195 km,35.3006291910908,55.748552,37.636493,120.4,0.0
42.195 km,35.337855426772165,55.748692,37.635955,120.4,0.0
42.195 km,35.37527583752719,55.748843,37.635423,121.5,0.0
42.195 km,35.413419788487374,55.748978,37.634865,119.5,-2.9000000000000057
42.195 km,35.45062889785265,55.749127,37.634335,119.5,0.0
42.195 km,35.48972153582943,55.74928,37.633775,120.4,0.0
42.195 km,35.52909630994197,55.749407,37.63319,120.4,0.0
42.195 km,35.56527460334064,55.749492,37.632635,120.4,-1.0999999999999943
42.195 km,35.603330577508935,55.74958,37.63205,121.5,0.0
42.195 km,35.639813375046664,55.749662,37.631488,120.4,0.0
42.195 km,35.6772760732608,55.74973,37.630905,120.4,0.0
42.195 km,35.7154201663714,55.749775,37.630303,121.5,-0.9000000000000057
42.195 km,35.75280344415133,55.74981,37.629712,121.5,0.0
42.195 km,35.789461806211804,55.749842,37.629133,121.5,-0.9000000000000057
42.195 km,35.82677620636417,55.749895,37.628547,120.4,-1.0999999999999943
42.195 km,35.86398439988101,55.749897,37.627955,121.5,0.0
42.195 km,35.90181697627984,55.749897,37.627353,121.5,0.0
42.195 km,35.939308133756256,55.749882,37.626757,121.5,0.0
42.195 km,35.976540156598666,55.74985,37.626167,121.5,0.0
42.195 km,36.01286487650827,55.749817,37.625592,121.5,0.0
42.195 km,36.04869223881786,55.749773,37.625027,122.4,0.0
42.195 km,36.08431502770649,55.749723,37.624467,123.4,0.0
42.195 km,36.12210276993431,55.749663,37.623877,122.4,-1.0
42.195 km,36.16161811348789,55.749577,37.623267,122.4,0.0
42.195 km,36.2004715234332,55.749528,37.622655,122.4,0.0
42.195 km,36.23720681470276,55.749468,37.62208,122.4,0.0
42.195 km,36.27393424388853,55.749418,37.621502,122.4,0.0
42.195 km,36.310090574538904,55.749342,37.620943,122.4,0.0
42.195 km,36.34787487355438,55.749255,37.620362,121.5,0.0
42.195 km,36.38352333016674,55.749155,37.619823,121.5,0.0
42.195 km,36.41969205204312,55.749075,37.619265,121.5,0.0
42.195 km,36.45688258000925,55.748985,37.618695,122.4,0.0
42.195 km,36.493405855960404,55.748902,37.618133,122.4,0.0
42.195 km,36.52988987289586,55.748815,37.617573,121.5,0.0
42.195 km,36.56553443276557,55.748733,37.617025,121.5,0.0
42.195 km,36.60145888157082,55.748625,37.616487,121.5,1.0999999999999943
42.195 km,36.6374292290424,55.748493,37.615965,121.5,0.0
42.195 km,36.67484097318549,55.748348,37.615428,122.4,0.0
42.195 km,36.71202540865674,55.748213,37.614887,122.4,0.0
42.195 km,36.74796245277715,55.748085,37.614362,122.4,0.0
42.195 km,36.78348763972779,55.747947,37.613853,122.4,0.0
42.195 km,36.818115461563806,55.747823,37.613348,121.5,0.0
42.195 km,36.854366222617195,55.747688,37.612823,122.4,0.9000000000000057
42.195 km,36.890803073049916,55.747538,37.612308,121.5,0.0
42.195 km,36.924436547129964,55.747382,37.611852,123.4,0.0
42.195 km,36.963271939679025,55.747217,37.611312,124.5,0.0
42.195 km,37.00092329414196,55.746963,37.610917,121.5,0.0
42.195 km,37.03895975882686,55.746717,37.610497,122.4,-1.0
42.195 km,37.076009187565,55.746478,37.610088,122.4,0.0
42.195 km,37.11296087334375,55.746212,37.609742,122.4,0.0
42.195 km,37.150503812650726,55.745913,37.609467,122.4,0.0
42.195 km,37.18583737329266,55.745637,37.60919,122.4,0.0
42.195 km,37.2201232965265,55.745367,37.608928,122.4,0.0
42.195 km,37.25522344501557,55.74509,37.608662,122.4,0.0
42.195 km,37.28880456505836,55.744825,37.608408,121.5,0.0
42.195 km,37.32064093363758,55.74459,37.60812,121.5,0.0
42.195 km,37.35585257289066,55.744308,37.607867,122.4,0.0
42.195 km,37.39097804025925,55.744032,37.607597,122.4,0.9000000000000057
42.195 km,37.42599820042351,55.743747,37.607363,122.4,-1.0
42.195 km,37.462818763129675,55.743433,37.607182,123.4,1.0
42.195 km,37.49827686679335,55.743122,37.607063,123.4,0.0
42.195 km,37.53330755839886,55.742813,37.606962,123.4,0.0
42.195 km,37.567909974763815,55.742503,37.606953,123.4,0.0
42.195 km,37.60269360468049,55.742193,37.60698,123.4,0.0
42.195 km,37.63825864337728,55.74188,37.606868,123.4,0.0
42.195 km,37.673691849301534,55.741567,37.606768,122.4,0.0
42.195 km,37.70793401474693,55.741265,37.606672,123.4,1.0
42.195 km,37.743916796613405,55.740952,37.60653,123.4,0.0
42.195 km,37.77922110659293,55.740643,37.606405,122.4,0.0
42.195 km,37.81660288773352,55.740315,37.60628,122.4,0.0
42.195 km,37.85246264370114,55.740002,37.606147,122.4,0.0
42.195 km,37.88855468124301,55.739685,37.606028,122.4,0.0
42.195 km,37.92641766996172,55.739353,37.6059,122.4,0.0
42.195 km,37.96339570801062,55.739035,37.605732,122.4,0.0
42.195 km,38.00163301400314,55.738717,37.605503,122.4,0.0
42.195 km,38.036258691347676,55.738455,37.605208,122.4,0.0
42.195 km,38.071475167903486,55.738225,37.604827,122.4,0.0
42.195 km,38.10656544494645,55.738022,37.6044,122.4,0.0
42.195 km,38.14211903705215,55.737815,37.60397,122.4,-1.0
42.195 km,38.17752625118961,55.737612,37.603537,121.5,-0.9000000000000057
42.195 km,38.21346776847869,55.737413,37.603087,121.5,0.0
42.195 km,38.249568500905085,55.73721,37.60264,122.4,0.0
42.195 km,38.28493697771582,55.737002,37.602215,123.4,0.0
42.195 km,38.31914942820658,55.736808,37.601793,123.4,0.0
42.195 km,38.354356897359864,55.736598,37.601375,122.4,0.0
42.195 km,38.38970088146328,55.736403,37.600932,122.4,0.0
42.195 km,38.425036623108355,55.736195,37.600508,121.5,0.0
42.195 km,38.460088396687325,55.735988,37.600088,121.5,0.0
42.195 km,38.49651580525207,55.735773,37.599652,122.4,0.0
42.195 km,38.53050530244716,55.735562,37.599262,122.4,0.0
42.195 km,38.56459797935949,55.735343,37.598883,122.4,0.0
42.195 km,38.60030388287175,55.7351,37.598513,122.4,0.0
42.195 km,38.63496220737615,55.734868,37.598147,122.4,0.0
42.195 km,38.66923995904861,55.734618,37.59783,123.4,0.0
42.195 km,38.69662366876612,55.734402,37.597623,123.4,0.0
42.195 km,38.73234110201685,55.734137,37.597305,122.4,0.0
42.195 km,38.77087660680799,55.733843,37.596982,122.4,0.0
42.195 km,38.80707289696175,55.733568,37.596675,122.4,0.0
42.195 km,38.842017205791564,55.733293,37.596408,122.4,0.0
42.195 km,38.87706404328921,55.733022,37.596125,122.4,0.0
42.195 km,38.91020477124009,55.732757,37.595885,122.4,0.0
42.195 km,38.94406378189797,55.732487,37.595638,122.4,0.0
42.195 km,38.97722118454885,55.732227,37.595382,122.4,0.0
42.195 km,39.0112761333336,55.731958,37.595125,122.4,0.0
42.195 km,39.044393210881495,55.731693,37.594887,122.4,0.0
42.195 km,39.07663610541545,55.731435,37.594655,123.4,0.0
42.195 km,39.11110896060065,55.731152,37.594433,122.4,0.0
42.195 km,39.14429103133454,55.73088,37.594218,122.4,0.0
42.195 km,39.17767124897044,55.730605,37.594007,122.4,-1.0
42.195 km,39.20989042824933,55.730335,37.593823,122.4,0.0
42.195 km,39.244903027911526,55.730048,37.593597,122.4,0.0
42.195 km,39.27925458033424,55.729758,37.593412,122.4,0.0
42.195 km,39.31486084739473,55.729462,37.593198,122.4,0.0
42.195 km,39.349497020899854,55.729178,37.592975,122.4,0.0
42.195 km,39.3863194665593,55.728863,37.592798,122.4,0.0
42.195 km,39.420059254400556,55.728582,37.592598,122.4,0.0
42.195 km,39.455633315360494,55.728288,37.592377,121.5,-0.9000000000000057
42.195 km,39.48930642957618,55.728005,37.59219,122.4,0.0
42.195 km,39.52153880793935,55.727737,37.591998,121.5,0.0
42.195 km,39.55620111831441,55.727447,37.591798,121.5,0.0
42.195 km,39.59284068671629,55.727143,37.591578,121.5,0.0
42.195 km,39.62690279401987,55.72686,37.591373,121.5,0.0
