,pace_sec,half_pace_sec,age,time_hours,age_range,race_uniform_index,bib
1209,354.3310818817395,340.2298850574713,29,4.1530555555555555,Cancha Reglamentaria(29-39),0.0043764418827063,1709
8599,354.3547813722005,336.3431686218746,33,4.153333333333333,Cancha Reglamentaria(29-39),0.005039630933232,10795
7561,354.3547813722005,334.63680530868584,36,4.153333333333333,Cancha Reglamentaria(29-39),0.0055909967008623,9588
8228,354.37848086266143,333.9732195757791,43,4.153611111111111,WTF Happened(40-49),0.004508921382008,10376
1627,354.37848086266143,355.35015997156063,36,4.153611111111111,Cancha Reglamentaria(29-39),0.000308294134311,2259
1864,354.37848086266143,355.39755895248254,36,4.153611111111111,Cancha Reglamentaria(29-39),0.0003258288228073,2581
4018,354.42587984358335,354.5443772958881,39,4.154166666666667,Cancha Reglamentaria(29-39),0.0002439961815875,5405
5435,354.4495793340443,352.0796302879488,27,4.154444444444445,Dientes de leche(0-28),8.746898767863709e-05,7133
7052,354.4495793340443,341.414859580519,27,4.154444444444445,Dientes de leche(0-28),0.002070866027803,9015
52,354.4495793340443,327.24256428486785,32,4.154444444444445,Cancha Reglamentaria(29-39),0.0118176841205125,176
2174,354.47327882450526,341.6518544851286,26,4.154722222222222,Dientes de leche(0-28),0.0027729834116008,3002
3874,354.47327882450526,313.11766797013865,41,4.154722222222222,WTF Happened(40-49),0.0323192423053045,5212
4949,354.4969783149662,343.7848086266145,35,4.155,Cancha Reglamentaria(29-39),0.0008248252098031,6534
1026,354.4969783149662,317.0517833866572,32,4.155,Cancha Reglamentaria(29-39),0.0212490204552973,1457
4603,354.5206778054272,330.2760990638701,34,4.155277777777778,Cancha Reglamentaria(29-39),0.009885070502855,6132
8734,354.5680767863491,326.57897855196114,33,4.155833333333334,Cancha Reglamentaria(29-39),0.013353644387232,10941
264,354.59177627681004,332.5038511671999,35,4.1561111111111115,Cancha Reglamentaria(29-39),0.0095042631535473,446
6614,354.63917525773195,337.5281431449224,30,4.156666666666666,Cancha Reglamentaria(29-39),0.0037200899521732,8511
3535,354.63917525773195,336.2483706600308,26,4.156666666666666,Dientes de leche(0-28),0.0046138589982577,4768
6648,354.63917525773195,351.984832326105,39,4.156666666666666,Cancha Reglamentaria(29-39),0.0002163323364578,8550
6800,354.68657423865386,348.05071690958647,28,4.157222222222222,Dientes de leche(0-28),0.0009632789696704,8731
7787,354.7339732195758,350.1836710510724,28,4.157777777777778,Dientes de leche(0-28),0.0016770957636961,9846
7173,354.7813722004977,345.0171821305842,55,4.158333333333333,Señora(50-60),0.001129963725007,9146
4737,354.7813722004977,361.3224315677213,29,4.158333333333333,Cancha Reglamentaria(29-39),0.003163485480025,6288
7022,354.80507169095864,345.0645811115061,29,4.158611111111111,Cancha Reglamentaria(29-39),0.0014671027031792,8979
3866,354.80507169095864,342.8368290081763,58,4.158611111111111,Señora(50-60),0.0049183093220893,5203
1599,354.80507169095864,342.3628391989572,32,4.158611111111111,Cancha Reglamentaria(29-39),0.0036706291942514,2224
494,354.8524706718805,343.2634198364736,34,4.159166666666667,Cancha Reglamentaria(29-39),0.0014193213975306,731
3499,354.8524706718805,338.9975115535016,34,4.159166666666667,Cancha Reglamentaria(29-39),0.0035144401599153,4726
1030,354.8761701623415,343.6900106647707,47,4.1594444444444445,WTF Happened(40-49),0.002092377467764,1461
4851,354.8761701623415,322.02867638345776,41,4.1594444444444445,WTF Happened(40-49),0.0168650802834149,6423
7842,354.89986965280247,336.10617371726505,40,4.159722222222222,WTF Happened(40-49),0.0046174417548996,9910
411,354.9235691432634,303.1164829956156,31,4.16,Cancha Reglamentaria(29-39),0.0480360370878201,633
7784,354.9472686337244,335.3477900225145,34,4.160277777777778,Cancha Reglamentaria(29-39),0.0081083550358788,9843
937,354.9472686337244,357.1513212465932,28,4.160277777777778,Dientes de leche(0-28),0.0010534509965752,1334
4874,354.9472686337244,348.3825097760398,36,4.160277777777778,Cancha Reglamentaria(29-39),0.0006971821810298,6448
6715,354.97096812418533,359.7108662163764,31,4.160555555555556,Cancha Reglamentaria(29-39),0.0011477896479835,8629
8704,354.9946676146463,355.160564047873,38,4.160833333333334,Cancha Reglamentaria(29-39),0.0001367268903085,10909
3134,355.0420665955682,337.71773906861,59,4.161388888888889,Señora(50-60),0.0046927279659085,4225
5347,355.0420665955682,343.2160208555516,33,4.161388888888889,Cancha Reglamentaria(29-39),0.0019121395414418,7019
5642,355.0420665955682,333.26223486195045,31,4.161388888888889,Cancha Reglamentaria(29-39),0.0077432081306019,7391
2584,355.0420665955682,344.78018722597466,60,4.161388888888889,Señora(50-60),0.0014246344043125,3537
99,355.0894655764901,354.8287711814196,47,4.161944444444444,WTF Happened(40-49),0.0001947301681135,231
707,355.0894655764901,341.46225856144093,29,4.161944444444444,Cancha Reglamentaria(29-39),0.0045732208613889,1015
7644,355.11316506695107,338.0969309159853,39,4.162222222222222,Cancha Reglamentaria(29-39),0.0044567779069955,9681
6092,355.160564047873,314.6818343405617,21,4.1627777777777775,Dientes de leche(0-28),0.0300715203615199,7917
2889,355.160564047873,330.79748785401114,35,4.1627777777777775,Cancha Reglamentaria(29-39),0.0105818533355953,3904
5209,355.18426353833394,353.69119563929377,39,4.163055555555555,Cancha Reglamentaria(29-39),0.0001657417908698,6850
5208,355.2079630287949,353.69119563929377,40,4.163333333333333,WTF Happened(40-49),0.0001680905796795,6849
5859,355.2079630287949,325.2044081052257,54,4.163333333333333,Señora(50-60),0.0170579787713534,7640
1365,355.23166251925585,356.724730418296,19,4.163611111111111,Dientes de leche(0-28),0.0004937984340655,1920
5448,355.2553620097168,345.0645811115061,31,4.163888888888889,Cancha Reglamentaria(29-39),0.0014793492445553,7151
3542,355.2553620097168,351.2264486313544,56,4.163888888888889,Señora(50-60),0.0002195683066201,4775
1874,355.3027609906387,341.3674605995971,30,4.164444444444444,Cancha Reglamentaria(29-39),0.0020402926153996,2597
7919,355.3027609906387,323.8298376584904,23,4.164444444444444,Dientes de leche(0-28),0.0202097418604682,9995
5362,355.3027609906387,354.7813722004977,39,4.164444444444444,Cancha Reglamentaria(29-39),9.799782885852509e-05,7038
4463,355.3027609906387,352.0322313070269,26,4.164444444444444,Dientes de leche(0-28),0.0001118905406604,5964
1529,355.35015997156063,336.91195639293755,35,4.165,Cancha Reglamentaria(29-39),0.0046145883322792,2132
8778,355.35015997156063,355.9189477426235,36,4.165,Cancha Reglamentaria(29-39),0.0002339227654623,10992
4765,355.3738594620216,372.1767981988387,36,4.165277777777778,Cancha Reglamentaria(29-39),0.0065420043373863,6321
5578,355.39755895248254,327.0529683611802,41,4.165555555555556,WTF Happened(40-49),0.0146278438327091,7313
7600,355.39755895248254,354.8761701623415,36,4.165555555555556,Cancha Reglamentaria(29-39),0.0002608304875915,9634
4296,355.4212584429435,345.8703637871786,28,4.1658333333333335,Dientes de leche(0-28),0.0007980848494623,5768
1474,355.44495793340445,359.1420784453134,57,4.166111111111111,Señora(50-60),0.0003523665044435,2068
2033,355.4686574238654,354.07038748666906,36,4.166388888888889,Cancha Reglamentaria(29-39),0.0001674304621847,2816
4687,355.4686574238654,345.9651617490224,50,4.166388888888889,Señora(50-60),0.0010192099824007,6232
4372,355.4686574238654,332.4090532053561,38,4.166388888888889,Cancha Reglamentaria(29-39),0.0090142213524716,5862
2227,355.5397558952483,354.1177864675909,26,4.167222222222223,Dientes de leche(0-28),3.589009489156937e-05,3070
4464,355.5397558952483,341.3200616186752,38,4.167222222222223,Cancha Reglamentaria(29-39),0.0034925553422829,5965
3251,355.56345538570923,325.3466050479915,30,4.1675,Cancha Reglamentaria(29-39),0.0153462132704596,4371
5340,355.58715487617013,327.716554094087,33,4.167777777777777,Cancha Reglamentaria(29-39),0.013189501301419,7009
7397,355.58715487617013,319.800924280128,28,4.167777777777777,Dientes de leche(0-28),0.0223181941142379,9405
2213,355.63455385709204,330.4656949875577,30,4.168333333333333,Cancha Reglamentaria(29-39),0.0080712415017069,3053
6309,355.658253347553,337.196350278469,29,4.168611111111111,Cancha Reglamentaria(29-39),0.0062238435082691,8169
8500,355.7056523284749,344.6379902832089,57,4.1691666666666665,Señora(50-60),0.0012211083440296,10689
437,355.72935181893587,346.5813485010072,33,4.169444444444444,Cancha Reglamentaria(29-39),0.0013684105544481,663
1183,355.7767507998578,338.0021329541415,27,4.17,Dientes de leche(0-28),0.0048242103889067,1664
3161,355.7767507998578,314.7292333214836,22,4.17,Dientes de leche(0-28),0.0257329106959884,4258
3643,355.7767507998578,311.4587036378718,36,4.17,Cancha Reglamentaria(29-39),0.0332142006535823,4913
648,355.80045029031874,338.0495319350634,30,4.170277777777778,Cancha Reglamentaria(29-39),0.0049084556438415,936
953,355.8241497807797,332.1246593198246,60,4.170555555555556,Señora(50-60),0.0091280630215852,1357
1652,355.8241497807797,342.6472330844887,31,4.170555555555556,Cancha Reglamentaria(29-39),0.0020219199725184,2295
735,355.89524825216256,339.1397084962673,25,4.171388888888889,Dientes de leche(0-28),0.0037578208191856,1056
6284,355.89524825216256,352.55362009716794,30,4.171388888888889,Cancha Reglamentaria(29-39),8.831858053479187e-05,8141
6082,355.9189477426235,357.2935181893589,35,4.171666666666667,Cancha Reglamentaria(29-39),0.0005338534138014,7907
5460,355.9663467235454,350.9894537267449,37,4.1722222222222225,Cancha Reglamentaria(29-39),0.0002913437193101,7165
4455,356.0374451949283,337.29114824031285,37,4.173055555555556,Cancha Reglamentaria(29-39),0.0047460851739995,5956
133,356.0374451949283,330.4656949875577,25,4.173055555555556,Dientes de leche(0-28),0.013082620424296,275
6291,356.0374451949283,346.53394952008534,35,4.173055555555556,Cancha Reglamentaria(29-39),0.0006823542682173,8149
4761,356.06114468538925,305.9130228700083,33,4.173333333333333,Cancha Reglamentaria(29-39),0.0417802266520615,6317
7597,356.06114468538925,355.63455385709204,28,4.173333333333333,Dientes de leche(0-28),6.130820687277129e-05,9631
6530,356.0848441758502,326.7685744756488,41,4.173611111111111,WTF Happened(40-49),0.0120565050695142,8421
7726,356.1085436663112,346.10735869178814,46,4.1738888888888885,WTF Happened(40-49),0.0012986147404616,9778
6993,356.1085436663112,355.4923569143264,31,4.1738888888888885,Cancha Reglamentaria(29-39),7.208023290534878e-05,8946
238,356.1559426472331,340.46687996208084,31,4.174444444444444,Cancha Reglamentaria(29-39),0.0048244278454904,413
2862,356.1559426472331,355.160564047873,34,4.174444444444444,Cancha Reglamentaria(29-39),0.0001329000751986,3872
3846,356.17964213769403,340.4194809811589,29,4.174722222222222,Cancha Reglamentaria(29-39),0.0048513327719342,5177
919,356.203341628155,299.3245645218628,28,4.175,Dientes de leche(0-28),0.0593426747436147,1303
1577,356.22704111861594,334.8738002132954,42,4.175277777777778,WTF Happened(40-49),0.0065403973482933,2198
8033,356.27444009953786,334.63680530868584,49,4.175833333333333,WTF Happened(40-49),0.0079959308989108,10141
4746,356.27444009953786,363.12359284275385,35,4.175833333333333,Cancha Reglamentaria(29-39),0.0022404903908592,6300
7094,356.27444009953786,343.2160208555516,34,4.175833333333333,Cancha Reglamentaria(29-39),0.0019235935742115,9062
3704,356.2981395899988,346.86574238653867,39,4.176111111111111,Cancha Reglamentaria(29-39),0.0008192443184101,4991
4483,356.32183908045977,353.59639767744994,26,4.176388888888889,Dientes de leche(0-28),5.885259971523487e-05,5987
8756,356.3455385709207,349.1882924517123,31,4.176666666666667,Cancha Reglamentaria(29-39),0.0004021474504149,10968
3826,356.3455385709207,357.90970494134376,33,4.176666666666667,Cancha Reglamentaria(29-39),0.0004521372354144,5146
6785,356.3692380613817,341.414859580519,49,4.176944444444445,WTF Happened(40-49),0.0033191772201443,8714
4461,356.39293755184264,323.07145396373977,38,4.177222222222222,Cancha Reglamentaria(29-39),0.023808756192049,5962
1895,356.39293755184264,317.5257731958763,43,4.177222222222222,WTF Happened(40-49),0.0310548882898423,2626
4988,356.4166370423036,339.80329422917407,34,4.1775,Cancha Reglamentaria(29-39),0.0029956615434609,6575
6651,356.44033653276455,351.6530394596516,29,4.177777777777778,Cancha Reglamentaria(29-39),0.000518037071739,8555
734,356.48773551368646,339.4715013627207,37,4.178333333333334,Cancha Reglamentaria(29-39),0.0040945840685893,1055
2287,356.5351344946084,354.16518544851283,31,4.178888888888889,Cancha Reglamentaria(29-39),5.712597067376359e-05,3154
3045,356.5825334755303,334.6842042896077,26,4.179444444444444,Dientes de leche(0-28),0.0075490701121103,4104
3061,356.6773314373741,357.3883161512028,59,4.180555555555555,Señora(50-60),0.0003404365496227,4123
6927,356.6773314373741,322.59746415452065,21,4.180555555555555,Dientes de leche(0-28),0.0230386045495951,8871
6342,356.6773314373741,313.68645574120154,50,4.180555555555555,Señora(50-60),0.0382335454617546,8206
5324,356.6773314373741,347.10273729114823,44,4.180555555555555,WTF Happened(40-49),0.0012463519629267,6992
3244,356.6773314373741,354.3547813722005,27,4.180555555555555,Dientes de leche(0-28),5.103588009494246e-05,4360
2210,356.70103092783506,346.2969546154758,42,4.180833333333333,WTF Happened(40-49),0.0017862377829724,3050
5896,356.70103092783506,353.21720583007465,42,4.180833333333333,WTF Happened(40-49),0.0007391071840814,7685
7433,356.724730418296,354.97096812418533,37,4.181111111111111,Cancha Reglamentaria(29-39),0.0003583728731606,9446
7288,356.724730418296,338.1917288778291,35,4.181111111111111,Cancha Reglamentaria(29-39),0.0042300867330782,9279
3437,356.81952838013984,334.9685981751392,50,4.182222222222222,Señora(50-60),0.0072231698043094,4637
6334,356.81952838013984,313.44946083659204,55,4.182222222222222,Señora(50-60),0.0309303340458242,8197
2594,356.8432278706008,341.6518544851286,73,4.1825,Fruta para Pan(70+),0.0029428164926254,3548
5510,356.91432634198367,321.98127740253585,31,4.183333333333334,Cancha Reglamentaria(29-39),0.0199512197968267,7225
1415,356.9380258324446,350.942054745823,40,4.183611111111111,WTF Happened(40-49),0.0005958833020737,1989
3760,356.9380258324446,355.2553620097168,32,4.183611111111111,Cancha Reglamentaria(29-39),0.0002089057812816,5067
7621,356.9617253229056,347.3871311766797,26,4.183888888888889,Dientes de leche(0-28),0.0009365158736849,9656
808,356.9617253229056,336.7223604692499,47,4.183888888888889,WTF Happened(40-49),0.010272219302528,1148
8688,356.9617253229056,343.026424931864,30,4.183888888888889,Cancha Reglamentaria(29-39),0.0023335458690376,10893
7328,356.9617253229056,351.1316506695106,34,4.183888888888889,Cancha Reglamentaria(29-39),0.0003534798144836,9325
6221,356.9617253229056,358.0993008650314,34,4.183888888888889,Cancha Reglamentaria(29-39),0.0004256701783427,8066
1648,356.98542481336654,350.7050598412134,27,4.184166666666667,Dientes de leche(0-28),0.0005402853437158,2291
2581,356.98542481336654,326.7211754947269,35,4.184166666666667,Cancha Reglamentaria(29-39),0.0127675332281488,3532
3706,356.98542481336654,351.0368527076668,39,4.184166666666667,Cancha Reglamentaria(29-39),0.0009565585719081,4993
2263,357.0091243038275,342.3154402180353,33,4.184444444444445,Cancha Reglamentaria(29-39),0.0036671404089914,3125
8882,357.0091243038275,358.1466998459533,40,4.184444444444445,WTF Happened(40-49),0.0004242837889265,11113
7891,357.0565232847494,340.5616779239246,24,4.185,Dientes de leche(0-28),0.0040805552268137,9966
8853,357.0802227752103,340.79867282853417,22,4.185277777777777,Dientes de leche(0-28),0.00357079037999,11076
3066,357.10392226567126,327.62175613224315,40,4.185555555555555,WTF Happened(40-49),0.0130994998092725,4129
492,357.10392226567126,356.724730418296,46,4.185555555555555,WTF Happened(40-49),0.0006288614447827,729
144,357.1750207370541,339.5189003436426,24,4.186388888888889,Dientes de leche(0-28),0.0035914324413778,291
6784,357.1987202275151,350.75245882213534,37,4.1866666666666665,Cancha Reglamentaria(29-39),0.0005497821151333,8713
6151,357.246119208437,351.74783742149543,31,4.187222222222222,Cancha Reglamentaria(29-39),0.000225947122878,7983
2667,357.26981869889795,333.49922976656,29,4.1875,Cancha Reglamentaria(29-39),0.0099192705210828,3635
8448,357.2935181893589,311.0795117904965,27,4.187777777777778,Dientes de leche(0-28),0.0382696559101063,10629
4672,357.2935181893589,355.5397558952483,43,4.187777777777778,WTF Happened(40-49),2.654144189986199e-05,6212
6359,357.31721767981986,299.75115535016,19,4.188055555555556,Dientes de leche(0-28),0.057129759192374,8224
5279,357.3409171702808,355.4923569143264,43,4.1883333333333335,WTF Happened(40-49),6.617631579680594e-05,6936
4418,357.3409171702808,334.8264012323735,50,4.1883333333333335,Señora(50-60),0.0066684190130923,5915
6929,357.3409171702808,335.15819409882687,33,4.1883333333333335,Cancha Reglamentaria(29-39),0.0071272223291282,8874
2660,357.4594146225856,359.33167436900106,30,4.189722222222223,Cancha Reglamentaria(29-39),0.0014248343318886,3627
3435,357.4831141130465,347.7189240431331,31,4.19,Cancha Reglamentaria(29-39),0.0011372513891906,4633
3266,357.5068136035075,335.7269818698898,43,4.190277777777778,WTF Happened(40-49),0.0065493996276713,4392
6790,357.5068136035075,373.5513686455741,34,4.190277777777778,Cancha Reglamentaria(29-39),0.0060042045832476,8720
5206,357.53051309396847,341.88884938973814,43,4.190555555555555,WTF Happened(40-49),0.0039032480586538,6847
5292,357.53051309396847,359.8530631591421,34,4.190555555555555,Cancha Reglamentaria(29-39),0.0007066654780713,6955
3953,357.53051309396847,344.2113994549117,33,4.190555555555555,Cancha Reglamentaria(29-39),0.0017620060008584,5319
7188,357.5542125844294,354.30738239127857,48,4.190833333333333,WTF Happened(40-49),0.0004872285048151,9164
778,357.5542125844294,352.0322313070269,31,4.190833333333333,Cancha Reglamentaria(29-39),0.0006191339739766,1114
8197,357.5542125844294,354.8287711814196,44,4.190833333333333,WTF Happened(40-49),6.59970127845094e-05,10344
1656,357.5542125844294,337.1489512975471,57,4.190833333333333,Señora(50-60),0.0056248210328405,2299
2425,357.60161156535133,343.0738239127859,31,4.191388888888889,Cancha Reglamentaria(29-39),0.0021653480714197,3331
8620,357.60161156535133,358.0045029031876,39,4.191388888888889,Cancha Reglamentaria(29-39),0.0003281487749564,10818
5125,357.6253110558123,351.36864557412014,35,4.191666666666666,Cancha Reglamentaria(29-39),0.0005879028855532,6751
993,357.64901054627325,346.3917525773196,39,4.191944444444444,Cancha Reglamentaria(29-39),0.0009925772331208,1411
58,357.64901054627325,328.33274084607183,34,4.191944444444444,Cancha Reglamentaria(29-39),0.0131952449550074,182
7435,357.64901054627325,337.7651380495319,31,4.191944444444444,Cancha Reglamentaria(29-39),0.0057449683408292,9448
552,357.6727100367342,332.456452186278,38,4.192222222222222,Cancha Reglamentaria(29-39),0.0084297595843299,813
7582,357.6727100367342,338.0021329541415,38,4.192222222222222,Cancha Reglamentaria(29-39),0.0049491462706144,9612
5458,357.7201090176561,337.4333451830786,22,4.192777777777778,Dientes de leche(0-28),0.006465731379034,7163
1502,357.7201090176561,347.52932811944544,39,4.192777777777778,Cancha Reglamentaria(29-39),0.0013896511217478,2102
2271,357.7201090176561,316.34079867282856,42,4.192777777777778,WTF Happened(40-49),0.0256327426966935,3135
5763,357.74380850811707,333.9732195757791,29,4.1930555555555555,Cancha Reglamentaria(29-39),0.0100403576698042,7532
5445,357.767507998578,357.7201090176561,43,4.193333333333333,WTF Happened(40-49),9.09586401698966e-05,7147
5815,357.791207489039,338.5709207252044,32,4.193611111111111,Cancha Reglamentaria(29-39),0.005431694451508,7589
4089,357.791207489039,343.1212228937078,35,4.193611111111111,Cancha Reglamentaria(29-39),0.0022495838598784,5495
1725,357.81490697949994,342.0310463325039,26,4.193888888888889,Dientes de leche(0-28),0.0040706670844255,2390
4374,357.81490697949994,339.8980921910179,48,4.193888888888889,WTF Happened(40-49),0.0049046025717036,5864
5137,357.90970494134376,338.0969309159853,55,4.195,Señora(50-60),0.0060601307498603,6764
1606,357.90970494134376,356.772129399218,22,4.195,Dientes de leche(0-28),0.0002790834949524,2234
1293,357.98080341272663,354.5443772958881,40,4.195833333333334,WTF Happened(40-49),0.0001730661247109,1813
4554,358.0045029031876,360.1848560255954,46,4.196111111111111,WTF Happened(40-49),0.0007946204911895,6077
5760,358.0045029031876,356.01374570446734,46,4.196111111111111,WTF Happened(40-49),4.645394045452412e-05,7529
3386,358.02820239364854,343.9744045503021,26,4.1963888888888885,Dientes de leche(0-28),0.0027691473877917,4565
6851,358.02820239364854,347.5767271003673,48,4.1963888888888885,WTF Happened(40-49),0.0013664118768358,8791
4313,358.0519018841095,352.3640241734803,47,4.196666666666666,WTF Happened(40-49),0.0003211242775008,5789
746,358.07560137457045,355.681952838014,32,4.196944444444444,Cancha Reglamentaria(29-39),4.4468872044177465e-05,1070
2257,358.07560137457045,352.9802109254651,47,4.196944444444444,WTF Happened(40-49),0.0005286556188216,3115
3012,358.0993008650314,348.809100604337,39,4.197222222222222,Cancha Reglamentaria(29-39),0.0013171504227253,4061
1675,358.0993008650314,345.0645811115061,37,4.197222222222222,Cancha Reglamentaria(29-39),0.0023758337022045,2324
5965,358.0993008650314,354.07038748666906,41,4.197222222222222,WTF Happened(40-49),0.0003840450089078,7769
8167,358.1230003554924,321.3176916696291,31,4.1975,Cancha Reglamentaria(29-39),0.0226650949977817,10309
6919,358.1230003554924,334.1628154994668,26,4.1975,Dientes de leche(0-28),0.009556050891939,8863
332,358.1466998459533,348.3825097760398,34,4.197777777777778,Cancha Reglamentaria(29-39),0.0010903293602643,538
4525,358.1466998459533,355.11316506695107,33,4.197777777777778,Cancha Reglamentaria(29-39),0.0001405425447176,6043
6433,358.19409882687523,328.99632657897854,60,4.198333333333333,Señora(50-60),0.0111564179741308,8311
8148,358.19409882687523,350.37326697476004,36,4.198333333333333,Cancha Reglamentaria(29-39),0.0004502468975825,10285
2984,358.19409882687523,320.7963028794881,37,4.198333333333333,Cancha Reglamentaria(29-39),0.0233941089733733,4021
2959,358.2177983173362,333.64142670932574,36,4.198611111111111,Cancha Reglamentaria(29-39),0.0089757496577564,3989
3084,358.2177983173362,296.4806256665482,55,4.198611111111111,Señora(50-60),0.0635750603998894,4153
2800,358.24149780779715,355.3027609906387,38,4.198888888888889,Cancha Reglamentaria(29-39),0.0001308975066026,3800
1952,358.24149780779715,339.70849626733025,31,4.198888888888889,Cancha Reglamentaria(29-39),0.0063917994376403,2701
5972,358.24149780779715,348.57210569972744,40,4.198888888888889,WTF Happened(40-49),0.0010351565474974,7777
258,358.24149780779715,340.46687996208084,31,4.198888888888889,Cancha Reglamentaria(29-39),0.0041201643407235,440
1381,358.2651972982581,351.5582414978078,35,4.199166666666667,Cancha Reglamentaria(29-39),0.0003985425910485,1943
2627,358.31259627918,352.2218272307145,29,4.199722222222222,Cancha Reglamentaria(29-39),0.0009684155225213,3587
598,358.33629576964097,355.4923569143264,72,4.2,Fruta para Pan(70+),0.0001045103680172,872
2047,358.33629576964097,355.8241497807797,31,4.2,Cancha Reglamentaria(29-39),5.57543865959061e-05,2836
1054,358.33629576964097,355.7767507998578,32,4.2,Cancha Reglamentaria(29-39),5.4519216615571045e-05,1499
5467,358.40739424102384,334.6842042896077,30,4.200833333333334,Cancha Reglamentaria(29-39),0.0086733640952525,7174
5265,358.40739424102384,298.0447920369712,28,4.200833333333334,Dientes de leche(0-28),0.0613563013874641,6916
8598,358.50219220286766,353.1224078682308,63,4.201944444444444,Botox/Bisturí(61-70),0.0002266448796148,10794
2799,358.50219220286766,312.40668325631,38,4.201944444444444,Cancha Reglamentaria(29-39),0.034428908369592,3799
7566,358.50219220286766,314.9662282260932,26,4.201944444444444,Dientes de leche(0-28),0.0363239748636435,9593
4474,358.50219220286766,314.6818343405617,21,4.201944444444444,Dientes de leche(0-28),0.0359599664640547,5977
4001,358.50219220286766,314.6344353596398,21,4.201944444444444,Dientes de leche(0-28),0.0360012197295296,5381
8632,358.5495911837896,351.6056404787297,43,4.2025,WTF Happened(40-49),0.0008842641512213,10833
7798,358.5969901647114,360.3270529683612,22,4.203055555555555,Dientes de leche(0-28),0.0009288751342161,9859
1002,358.5969901647114,355.63455385709204,36,4.203055555555555,Cancha Reglamentaria(29-39),6.441742715200625e-05,1423
6600,358.64438914563334,336.0113757554213,55,4.203611111111111,Señora(50-60),0.007764237529489,8496
7211,358.64438914563334,342.12584429434764,35,4.203611111111111,Cancha Reglamentaria(29-39),0.0032985285737713,9190
5720,358.6680886360943,353.21720583007465,32,4.203888888888889,Cancha Reglamentaria(29-39),0.0004910509874146,7483
6876,358.69178812655525,360.8484417585022,22,4.204166666666667,Dientes de leche(0-28),0.0008011394312612,8817
4160,358.69178812655525,355.63455385709204,28,4.204166666666667,Dientes de leche(0-28),7.920392171802366e-05,5585
2150,358.7154876170162,352.55362009716794,38,4.204444444444444,Cancha Reglamentaria(29-39),0.0003874179364414,2970
4503,358.7154876170162,333.9732195757791,41,4.204444444444444,WTF Happened(40-49),0.0106420292848149,6010
7598,358.7154876170162,343.35821779831736,27,4.204444444444444,Dientes de leche(0-28),0.0058402159719936,9632
2360,358.7391871074772,345.111980092428,28,4.204722222222222,Dientes de leche(0-28),0.0017107927077226,3248
5678,358.7628865979381,347.6715250622112,65,4.205,Botox/Bisturí(61-70),0.0012951862809214,7435
8087,358.7865860883991,339.4241023817988,26,4.205277777777778,Dientes de leche(0-28),0.0053989969512542,10211
4127,358.7865860883991,345.1593790733499,30,4.205277777777778,Cancha Reglamentaria(29-39),0.0017176722520376,5543
6198,358.81028557886003,353.97558952482524,27,4.205555555555556,Dientes de leche(0-28),0.0001369044591487,8043
3753,358.81028557886003,341.84145040881623,30,4.205555555555556,Cancha Reglamentaria(29-39),0.0037498317820538,5057
7420,358.833985069321,345.111980092428,36,4.2058333333333335,Cancha Reglamentaria(29-39),0.0027194601458535,9432
6191,358.833985069321,355.160564047873,33,4.2058333333333335,Cancha Reglamentaria(29-39),0.0001337204599283,8034
3991,358.833985069321,348.05071690958647,28,4.2058333333333335,Dientes de leche(0-28),0.0013387661884105,5371
2634,358.833985069321,355.39755895248254,32,4.2058333333333335,Cancha Reglamentaria(29-39),9.378425633262685e-05,3594
8537,358.85768455978194,336.81715843109373,39,4.206111111111111,Cancha Reglamentaria(29-39),0.0089384661772399,10727
4235,358.85768455978194,353.59639767744994,26,4.206111111111111,Dientes de leche(0-28),0.000233146728714,5684
7508,358.8813840502429,313.8760516648892,34,4.206388888888889,Cancha Reglamentaria(29-39),0.0327423995690715,9525
6011,358.8813840502429,357.7201090176561,48,4.206388888888889,WTF Happened(40-49),3.3488733570276614e-05,7827
5385,358.8813840502429,355.63455385709204,45,4.206388888888889,WTF Happened(40-49),0.0001096680112177,7072
4297,358.8813840502429,343.2160208555516,30,4.206388888888889,Cancha Reglamentaria(29-39),0.0026752283072217,5769
4177,358.90508354070386,342.5998341035668,27,4.206666666666667,Dientes de leche(0-28),0.0028958617308778,5612
1581,358.90508354070386,342.6946320654106,33,4.206666666666667,Cancha Reglamentaria(29-39),0.0028916601468855,2202
2961,358.9287830311648,331.1292807204645,21,4.206944444444445,Dientes de leche(0-28),0.0127128615424278,3991
1154,358.95248252162577,332.26685626259035,41,4.207222222222223,WTF Happened(40-49),0.0129007123595905,1629
2790,358.9761820120867,365.8727337362247,35,4.2075,Cancha Reglamentaria(29-39),0.0014815919838602,3789
2903,358.9761820120867,355.681952838014,30,4.2075,Cancha Reglamentaria(29-39),9.840397330775076e-05,3923
1450,359.02358099300864,353.97558952482524,40,4.208055555555555,WTF Happened(40-49),0.0004049280496901,2035
5190,359.02358099300864,354.4021803531224,31,4.208055555555555,Cancha Reglamentaria(29-39),0.0003629457027971,6826
8110,359.0472804834696,353.1224078682308,40,4.208333333333333,WTF Happened(40-49),0.0002661660239027,10238
5421,359.0472804834696,358.9998815025477,30,4.208333333333333,Cancha Reglamentaria(29-39),0.0004997678453821,7116
736,359.11837895485246,363.8819765375045,44,4.2091666666666665,WTF Happened(40-49),0.000780310885298,1057
5287,359.1420784453134,333.7362246711696,45,4.209444444444444,WTF Happened(40-49),0.0093450723688606,6947
