iter	RMSE
1513	0.1461363749
1514	0.146122775
1515	0.1461137559
1516	0.1460968742
1517	0.1460841868
1518	0.1460786271
1519	0.1460591499
1520	0.1460441239
1521	0.1460234652
1522	0.1460091973
1523	0.1459926059
1524	0.1459867466
1525	0.1459726975
1526	0.1459522798
1527	0.1459450286
1528	0.1459240111
1529	0.1459048521
1530	0.145884738
1531	0.1458789146
1532	0.1458704495
1533	0.1458565614
1534	0.145849743
1535	0.1458408224
1536	0.1458294069
1537	0.1458090418
1538	0.1457966785
1539	0.1457871626
1540	0.1457735573
1541	0.1457546708
1542	0.1457384237
1543	0.1457296991
1544	0.1457093086
1545	0.145697108
1546	0.1456771855
1547	0.1456574314
1548	0.1456378153
1549	0.1456192925
1550	0.1456121307
1551	0.1456000921
1552	0.1455915658
1553	0.1455796133
1554	0.1455721088
1555	0.1455587346
1556	0.1455460548
1557	0.1455349316
1558	0.1455217538
1559	0.1455023457
1560	0.1454966322
1561	0.1454900253
1562	0.1454843701
1563	0.1454725792
1564	0.1454658724
1565	0.1454550472
1566	0.1454433392
1567	0.1454238605
1568	0.1454046252
1569	0.1453858776
1570	0.1453744713
1571	0.1453671691
1572	0.1453480439
1573	0.145329789
1574	0.1453215708
1575	0.1453127966
1576	0.1452948248
1577	0.1452881837
1578	0.1452812175
1579	0.1452624221
1580	0.1452439284
1581	0.1452308519
1582	0.1452089695
1583	0.1451969856
1584	0.1451813523
1585	0.1451631354
1586	0.1451517914
1587	0.1451451379
1588	0.145133955
1589	0.1451153598
1590	0.1451041648
1591	0.1450985473
1592	0.1450808688
1593	0.1450753022
1594	0.1450578879
1595	0.1450490663
1596	0.1450310296
1597	0.1450199132
1598	0.1450081664
1599	0.144990212
1600	0.1449793203
1601	0.1449678003
1602	0.1449507096
1603	0.1449425523
1604	0.1449363002
1605	0.144930039
1606	0.1449192997
1607	0.1449017227
1608	0.1448840851
1609	0.1448775291
1610	0.1448601462
1611	0.1448547131
1612	0.1448459982
1613	0.1448354724
1614	0.1448202052
1615	0.1448051873
1616	0.1447986938
1617	0.1447932036
1618	0.1447861043
1619	0.1447735563
1620	0.1447681502
1621	0.1447533339
1622	0.1447479693
1623	0.1447379571
1624	0.1447168045
1625	0.1447063472
1626	0.1447010752
1627	0.1446925976
1628	0.1446757402
1629	0.1446591435
1630	0.1446527509
1631	0.1446451827
1632	0.1446328445
1633	0.144622461
1634	0.1446079641
1635	0.1445910358
1636	0.1445810127
1637	0.1445646782
1638	0.144554436
1639	0.1445423005
1640	0.1445248632
1641	0.1445170466
1642	0.1445107205
1643	0.1444935327
1644	0.1444833573
1645	0.1444737993
1646	0.1444569279
1647	0.1444501688
1648	0.1444400627
1649	0.1444279907
1650	0.1444114795
1651	0.1444052046
1652	0.1443936322
1653	0.1443818486
1654	0.1443765568
1655	0.1443713215
1656	0.1443645639
1657	0.1443562346
1658	0.1443480365
1659	0.1443317458
1660	0.1443250781
1661	0.1443135589
1662	0.1443036531
1663	0.1442875643
1664	0.1442777301
1665	0.1442679208
1666	0.1442618404
1667	0.1442571222
1668	0.1442473402
1669	0.1442314834
1670	0.1442253385
1671	0.1442141241
1672	0.1442044114
1673	0.1441947682
1674	0.144185194
1675	0.1441682586
1676	0.1441541222
1677	0.1441476231
1678	0.1441405062
1679	0.1441309958
1680	0.1441154082
1681	0.1441004558
1682	0.1440910494
1683	0.1440773375
1684	0.1440678926
1685	0.1440585152
1686	0.1440420337
1687	0.144034643
1688	0.144029473
1689	0.144023387
1690	0.1440168274
1691	0.1440005524
1692	0.1439945292
1693	0.1439852131
1694	0.1439697656
1695	0.143964651
1696	0.1439595846
1697	0.1439533391
1698	0.1439468727
1699	0.1439315066
1700	0.1439265225
1701	0.1439173343
1702	0.1439012265
1703	0.1438878034
1704	0.1438727029
1705	0.1438571372
1706	0.1438507099
1707	0.1438348714
1708	0.1438244394
1709	0.1438090636
1710	0.1437979244
1711	0.1437830267
1712	0.1437750492
1713	0.143766093
1714	0.1437572007
1715	0.1437500308
1716	0.1437368451
1717	0.1437318698
1718	0.1437162386
1719	0.1437008585
1720	0.143681534
1721	0.1436765738
1722	0.1436677383
1723	0.1436538126
1724	0.1436456085
1725	0.1436328041
1726	0.1436247124
1727	0.1436183195
1728	0.1436034617
1729	0.1435925123
1730	0.1435817407
1731	0.1435730177
1732	0.1435643571
1733	0.1435495469
1734	0.1435350525
1735	0.143526507
1736	0.1435113082
1737	0.1435043276
1738	0.1434906978
1739	0.1434804399
1740	0.1434741735
1741	0.1434673013
1742	0.1434532358
1743	0.1434426904
1744	0.1434368802
1745	0.14342651
1746	0.1434173972
1747	0.1434116624
1748	0.1433971208
1749	0.1433895308
1750	0.143384642
1751	0.143379805
1752	0.1433648528
1753	0.1433515518
1754	0.1433457333
1755	0.143333371
1756	0.1433249851
1757	0.1433192437
1758	0.1433125739
1759	0.1433019998
1760	0.1432876426
1761	0.1432820251
1762	0.1432721549
1763	0.1432637044
1764	0.1432534479
1765	0.1432451182
1766	0.1432395846
1767	0.1432295085
1768	0.1432247967
1769	0.1432125958
1770	0.1431983841
1771	0.1431927634
1772	0.1431844852
1773	0.143176266
1774	0.143166596
1775	0.1431517403
1776	0.1431371235
1777	0.1431227417
1778	0.1431081389
1779	0.143106748
1780	0.143097949
1781	0.1430878733
1782	0.1430797599
1783	0.1430697692
1784	0.1430675381
1785	0.1430620239
1786	0.1430572448
1787	0.1430434702
1788	0.1430412525
1789	0.1430365028
1790	0.1430229021
1791	0.1430048146
1792	0.1429952818
1793	0.142981144
1794	0.1429675779
1795	0.1429576766
1796	0.1429468786
1797	0.142932997
1798	0.1429258439
1799	0.1429161224
1800	0.1429106017
1801	0.1429041805
1802	0.1428908294
1803	0.1428850727
1804	0.1428726243
1805	0.1428603802
1806	0.1428589
1807	0.142849425
1808	0.1428479564
1809	0.1428400121
1810	0.1428313622
1811	0.1428197166
1812	0.1428082614
1813	0.1427990585
1814	0.1427911635
1815	0.1427889872
1816	0.1427836712
1817	0.1427758411
1818	0.1427738523
1819	0.142767606
1820	0.1427535212
1821	0.1427522428
1822	0.1427470419
1823	0.1427352217
1824	0.1427223804
1825	0.1427172518
1826	0.1427105837
1827	0.1426989608
1828	0.1426975355
1829	0.1426914768
1830	0.1426860554
1831	0.1426749646
1832	0.1426694611
1833	0.1426630621
1834	0.1426494125
1835	0.142636685
1836	0.1426312586
1837	0.1426208967
1838	0.1426149703
1839	0.142609107
1840	0.1425996437
1841	0.142593848
1842	0.1425845438
1843	0.1425715022
1844	0.1425638315
1845	0.1425525162
1846	0.1425433369
1847	0.1425306858
1848	0.1425231156
1849	0.142512302
1850	0.1425039717
1851	0.1424933241
1852	0.1424914201
1853	0.1424847545
1854	0.1424800402
1855	0.1424713164
1856	0.1424699285
1857	0.1424642132
1858	0.1424551994
1859	0.1424486813
1860	0.1424465937
1861	0.14243418
1862	0.1424214638
1863	0.1424139894
1864	0.1424108771
1865	0.1424034564
1866	0.1423969089
1867	0.1423879956
1868	0.1423861309
1869	0.1423756558
1870	0.1423631727
1871	0.1423579951
1872	0.1423533032
1873	0.1423512571
1874	0.1423425147
1875	0.1423411579
1876	0.1423326536
1877	0.1423205897
1878	0.1423071562
1879	0.1423025011
1880	0.142300486
1881	0.1422984883
1882	0.1422965079
1883	0.1422945446
1884	0.1422864955
1885	0.1422818013
1886	0.1422762583
1887	0.1422673312
1888	0.1422554633
1889	0.1422537245
1890	0.1422483715
1891	0.1422396402
1892	0.1422341586
1893	0.1422240577
1894	0.1422141184
1895	0.1422078073
1896	0.1422058868
1897	0.1421974021
1898	0.1421867783
1899	0.1421822698
1900	0.1421718257
1901	0.1421601094
1902	0.1421519193
1903	0.1421420457
1904	0.1421335111
1905	0.1421206091
1906	0.1421187175
1907	0.1421122215
1908	0.1421105566
1909	0.1420983834
1910	0.1420868672
1911	0.1420748871
1912	0.1420649211
1913	0.1420630585
1914	0.1420614217
1915	0.1420560367
1916	0.1420542051
1917	0.1420440858
1918	0.1420396815
1919	0.1420378658
1920	0.1420276293
1921	0.1420223542
1922	0.1420171034
1923	0.1420118896
1924	0.1420067311
1925	0.1420016272
1926	0.1419928873
1927	0.1419867891
1928	0.1419771762
1929	0.1419687989
1930	0.1419635669
1931	0.1419549977
1932	0.141949856
1933	0.1419488489
1934	0.1419470388
1935	0.1419395709
1936	0.1419277906
1937	0.1419265668
1938	0.1419214943
1939	0.1419087752
1940	0.141899584
1941	0.1418884292
1942	0.1418806145
1943	0.1418707351
1944	0.1418689569
1945	0.141867747
1946	0.1418595856
1947	0.1418522621
1948	0.1418505095
1949	0.1418463568
1950	0.141836652
1951	0.1418279134
1952	0.141826718
1953	0.1418220637
1954	0.1418137339
1955	0.1418054069
1956	0.1418036665
1957	0.1417986519
1958	0.1417926693
1959	0.1417834488
1960	0.1417788436
1961	0.1417706781
1962	0.1417646317
1963	0.1417588612
1964	0.1417506816
1965	0.1417489556
1966	0.141739606
1967	0.1417337412
1968	0.1417325665
1969	0.1417285173
1970	0.1417190236
1971	0.1417066751
1972	0.1417055034
1973	0.1417043401
1974	0.1417003359
1975	0.1416947168
1976	0.1416854627
1977	0.1416768332
1978	0.1416711123
1979	0.1416584116
1980	0.1416490825
1981	0.1416400322
1982	0.1416276156
1983	0.1416193254
1984	0.1416119094
1985	0.1416106898
1986	0.1416092069
1987	0.1416000238
1988	0.1415982544
1989	0.141589721
1990	0.1415880321
1991	0.1415824558
1992	0.1415807809
1993	0.1415736279
1994	0.1415696787
1995	0.1415680305
1996	0.1415643934
1997	0.141559597
1998	0.1415567764
1999	0.1415543516
2000	0.1415498268
2001	0.1415407115
2002	0.1415383423
2003	0.1415272778
2004	0.1415186596
2005	0.1415128202
2006	0.1415019536
2007	0.1414897976
2008	0.1414874201
2009	0.1414826768
2010	0.1414810408
2011	0.1414689814
2012	0.1414570071
2013	0.1414558291
2014	0.1414547258
2015	0.1414457505
2016	0.1414384251
2017	0.1414278325
2018	0.1414262256
2019	0.1414156105
2020	0.1414118094
2021	0.1414048572
2022	0.1413968927
2023	0.1413914198
2024	0.1413843518
2025	0.1413827722
2026	0.141381206
2027	0.1413732857
2028	0.1413722146
2029	0.1413652502
2030	0.1413605797
2031	0.1413486864
2032	0.1413396302
2033	0.1413346326
2034	0.1413228577
2035	0.1413125009
2036	0.1413008001
2037	0.1412985002
2038	0.1412882624
2039	0.1412794925
2040	0.1412706102
2041	0.1412634064
2042	0.1412618809
2043	0.1412608321
2044	0.1412551548
2045	0.1412536424
2046	0.1412448858
2047	0.1412371984
2048	0.1412275064
2049	0.1412264732
2050	0.1412132748
2051	0.1412076636
2052	0.141204916
2053	0.1411971537
2054	0.141188609
2055	0.1411875859
2056	0.1411798777
2057	0.1411715824
2058	0.1411667808
2059	0.1411645112
2060	0.1411583657
2061	0.1411508265
2062	0.141139576
2063	0.1411320277
2064	0.1411283179
2065	0.1411268071
2066	0.1411253092
2067	0.1411194423
2068	0.1411093741
2069	0.1411016935
2070	0.141091756
2071	0.1410804729
2072	0.1410749036
2073	0.1410662472
2074	0.1410647282
2075	0.1410573313
2076	0.1410520077
2077	0.1410434149
2078	0.1410388857
2079	0.1410284903
2080	0.1410274907
2081	0.1410260107
2082	0.1410189895
2083	0.1410119827
2084	0.1410088099
2085	0.141000401
2086	0.1409922672
2087	0.1409867554
2088	0.1409784792
2089	0.1409730249
2090	0.1409720427
2091	0.1409635395
2092	0.1409620723
2093	0.1409523861
2094	0.1409463176
2095	0.1409416914
2096	0.1409348287
2097	0.1409301493
2098	0.1409233729
2099	0.1409167662
2100	0.1409113654
2101	0.1409069542
2102	0.1408941612
2103	0.1408906814
2104	0.1408862579
2105	0.1408809324
2106	0.1408757596
2107	0.1408723528
2108	0.1408638546
2109	0.1408526403
2110	0.1408511939
2111	0.1408403099
2112	0.1408354969
2113	0.1408290291
2114	0.1408216185
2115	0.1408206511
2116	0.1408194706
2117	0.1408086054
2118	0.1408042195
2119	0.1407968042
2120	0.1407873632
2121	0.140777873
2122	0.1407744488
2123	0.1407695314
2124	0.1407584202
2125	0.1407552291
2126	0.1407538255
2127	0.1407484711
2128	0.1407400866
2129	0.1407321389
2130	0.140719655
2131	0.1407130878
2132	0.1407116946
2133	0.1407035052
2134	0.1406952524
2135	0.1406878327
2136	0.140686451
2137	0.140675832
2138	0.1406643961
2139	0.1406630237
2140	0.1406537941
2141	0.1406494556
2142	0.1406420839
2143	0.1406339698
2144	0.140632921
2145	0.1406249906
2146	0.1406177552
2147	0.1406106552
2148	0.1406036154
2149	0.1405983285
2150	0.1405969528
2151	0.140585762
2152	0.1405784305
2153	0.1405770631
2154	0.1405690436
2155	0.1405638025
2156	0.140557012
2157	0.1405512865
2158	0.1405419938
2159	0.1405368133
2160	0.140531689
2161	0.1405275006
2162	0.1405254345
2163	0.1405203759
2164	0.1405194646
2165	0.1405161964
2166	0.140509143
2167	0.1405024565
2168	0.14049142
2169	0.1404842763
2170	0.1404773038
2171	0.14047035
2172	0.1404670283
2173	0.1404548817
2174	0.140447033
2175	0.1404424627
2176	0.1404318576
2177	0.1404304854
2178	0.1404226489
2179	0.1404107535
2180	0.1404005467
2181	0.1403994272
2182	0.1403944368
2183	0.1403887843
2184	0.1403838508
2185	0.1403789704
2186	0.1403721138
2187	0.1403604011
2188	0.14035151
2189	0.1403433896
2190	0.1403423872
2191	0.1403365207
2192	0.1403351614
2193	0.1403244572
2194	0.1403136435
2195	0.1403056852
2196	0.1402980844
2197	0.1402929578
2198	0.1402851673
2199	0.1402799463
2200	0.1402694665
2201	0.1402681201
2202	0.1402667851
2203	0.1402600653
2204	0.1402533593
2205	0.1402430912
2206	0.140237066
2207	0.1402357411
2208	0.1402288655
2209	0.1402239529
2210	0.1402176012
2211	0.1402162871
2212	0.1402107481
2213	0.1402029561
2214	0.1402016492
2215	0.1401953959
2216	0.1401943059
2217	0.1401840186
2218	0.1401820588
2219	0.1401770808
2220	0.1401700962
2221	0.1401634335
2222	0.1401577495
2223	0.140152879
2224	0.1401443473
2225	0.1401376598
2226	0.1401334568
2227	0.14012668
2228	0.1401192434
2229	0.1401147515
2230	0.1401079157
2231	0.1401003935
2232	0.1400941095
2233	0.1400840577
2234	0.1400773335
2235	0.1400753723
2236	0.14007408
2237	0.1400687266
2238	0.1400588059
2239	0.1400570585
2240	0.1400557755
2241	0.1400490601
2242	0.1400445003
2243	0.1400399424
2244	0.1400335484
2245	0.1400315836
2246	0.1400250551
2247	0.1400206959
2248	0.1400147108
2249	0.1400126442
2250	0.1400050592
2251	0.1399994905
2252	0.1399950016
2253	0.1399885318
2254	0.1399872363
2255	0.1399853417
2256	0.1399788239
2257	0.1399743711
2258	0.1399711563
2259	0.1399637864
2260	0.1399618963
2261	0.1399587165
2262	0.1399526935
2263	0.1399514313
2264	0.1399501799
2265	0.1399442746
2266	0.1399344809
2267	0.1399313275
2268	0.1399274544
2269	0.1399176856
2270	0.1399113117
2271	0.1399072361
2272	0.1398999992
2273	0.1398926139
2274	0.139883021
2275	0.13987833
2276	0.1398734605
2277	0.1398717548
2278	0.1398677301
2279	0.1398664884
2280	0.1398601076
2281	0.1398553006
2282	0.1398484506
2283	0.1398417104
2284	0.1398324488
2285	0.139824814
2286	0.1398217109
2287	0.1398169189
2288	0.1398156797
2289	0.1398138094
2290	0.1398060004
2291	0.1398015531
2292	0.139795702
2293	0.139789703
2294	0.1397828148
2295	0.1397815924
2296	0.1397773308
2297	0.1397666684
2298	0.1397602847
2299	0.1397532326
2300	0.1397426866
2301	0.1397313463
2302	0.1397294536
2303	0.1397231868
2304	0.1397161902
2305	0.1397143434
2306	0.139708115
2307	0.139706483
2308	0.1397002524
2309	0.1396944908
2310	0.1396935945
2311	0.1396831808
2312	0.1396731751
2313	0.1396620352
2314	0.1396601703
2315	0.1396538803
2316	0.1396429069
2317	0.1396381708
2318	0.1396289455
2319	0.1396224342
2320	0.1396212296
2321	0.1396200352
2322	0.1396188508
2323	0.1396121274
2324	0.1396059653
2325	0.1396041449
2326	0.1395968976
2327	0.1395926235
2328	0.1395827729
2329	0.139581597
2330	0.1395754567
2331	0.1395707426
2332	0.1395689463
2333	0.1395623752
2334	0.1395605789
2335	0.1395594119
2336	0.139554243
2337	0.1395480987
2338	0.1395420647
2339	0.139540907
2340	0.1395349445
2341	0.1395290377
2342	0.1395225482
2343	0.1395165332
2344	0.1395094795
2345	0.1395026392
2346	0.1394929577
2347	0.1394869519
2348	0.1394826632
2349	0.1394731301
2350	0.139467325
2351	0.1394661753
2352	0.1394607708
2353	0.1394548648
2354	0.1394489247
2355	0.1394415153
2356	0.1394356555
2357	0.1394270999
2358	0.1394206915
2359	0.1394139165
2360	0.1394072447
2361	0.1394026082
2362	0.1393923947
2363	0.1393859733
2364	0.139380024
2365	0.1393770211
2366	0.1393716753
2367	0.1393648703
2368	0.1393637322
2369	0.13935775
2370	0.1393561067
2371	0.1393515264
2372	0.1393503942
2373	0.1393451019
2374	0.1393361238
2375	0.1393353628
2376	0.1393265267
2377	0.139315954
2378	0.1393066553
2379	0.1393049636
2380	0.1393004008
2381	0.1392945007
2382	0.139284404
2383	0.1392785729
2384	0.1392768321
2385	0.1392722973
2386	0.1392683271
2387	0.1392672059
2388	0.139263278
2389	0.1392569862
2390	0.139255493
2391	0.1392495381
2392	0.139240364
2393	0.1392392455
2394	0.1392350511
2395	0.1392333436
2396	0.1392274571
2397	0.1392203708
2398	0.1392163331
2399	0.139211796
2400	0.1392031793
2401	0.1391975496
2402	0.1391905724
2403	0.1391861747
2404	0.1391850716
2405	0.139179026
2406	0.1391738101
2407	0.1391680804
2408	0.1391580319
2409	0.1391480985
2410	0.1391428553
2411	0.1391383591
2412	0.1391278835
2413	0.1391198851
2414	0.139110949
2415	0.1391023977
2416	0.139094581
2417	0.1390888367
2418	0.1390808101
2419	0.1390798653
2420	0.1390750143
2421	0.1390695074
2422	0.1390684257
2423	0.139062564
2424	0.1390569269
2425	0.139055848
2426	0.1390477301
2427	0.1390463919
2428	0.1390408276
2429	0.1390351973
2430	0.1390277316
2431	0.139015678
2432	0.1390054845
2433	0.1389957728
2434	0.1389947044
2435	0.1389862895
2436	0.1389855756
2437	0.1389816851
2438	0.1389739317
2439	0.1389698593
2440	0.138963019
2441	0.1389553924
2442	0.1389544636
2443	0.1389519268
2444	0.1389462682
2445	0.1389398947
2446	0.1389335075
2447	0.138927225
2448	0.1389262984
2449	0.1389196007
2450	0.1389144827
2451	0.1389087058
2452	0.1389021893
2453	0.1389011387
2454	0.1388966956
2455	0.1388910505
2456	0.1388844673
2457	0.1388748463
2458	0.1388691027
2459	0.1388674734
2460	0.1388619297
2461	0.1388612363
2462	0.1388559669
2463	0.1388465077
2464	0.1388421336
2465	0.138836698
2466	0.1388352255
2467	0.1388295582
2468	0.1388244861
2469	0.1388189982
2470	0.1388147659
2471	0.1388094654
2472	0.138803825
2473	0.1387998831
2474	0.1387922379
2475	0.1387872333
2476	0.1387830999
2477	0.1387820684
2478	0.1387811581
2479	0.1387795657
2480	0.1387708939
2481	0.1387650885
2482	0.1387597418
2483	0.1387504334
2484	0.1387422623
2485	0.1387330533
2486	0.1387281264
2487	0.138722345
2488	0.1387138809
2489	0.1387073854
2490	0.1387020186
2491	0.1387011302
2492	0.138695871
2493	0.1386877963
2494	0.1386797599
2495	0.1386768437
2496	0.1386760861
2497	0.1386661372
2498	0.138661739
2499	0.1386602105
2500	0.1386547048
2501	0.1386456214
2502	0.1386425836
2503	0.1386373679
2504	0.1386326765
2505	0.1386280766
2506	0.1386231063
2507	0.1386187287
2508	0.1386106378
2509	0.138604326
2510	0.1386013085
2511	0.138596155
2512	0.1385910426
2513	0.1385895594
2514	0.1385886515
2515	0.1385822434
2516	0.1385753919
2517	0.1385703053
2518	0.1385650022
2519	0.1385589929
2520	0.1385546399
2521	0.1385503331
2522	0.138546441
2523	0.138539722
2524	0.138530339
2525	0.1385221302
2526	0.138516585
2527	0.1385115833
2528	0.1385069102
2529	0.1384972279
2530	0.1384917713
2531	0.1384908604
2532	0.1384829481
2533	0.1384766194
2534	0.1384670964
2535	0.1384664459
2536	0.1384622126
2537	0.1384566315
2538	0.1384511734
2539	0.1384431157
2540	0.1384377201
2541	0.1384370739
2542	0.1384317058
2543	0.138430703
2544	0.1384255899
2545	0.1384211847
2546	0.1384160662
2547	0.1384102714
2548	0.1384093682
2549	0.1384018911
2550	0.1383986621
2551	0.1383908946
2552	0.1383846719
2553	0.1383837788
2554	0.1383795501
2555	0.1383745476
2556	0.1383695408
2557	0.1383634436
2558	0.1383585626
2559	0.1383538227
2560	0.1383459548
2561	0.1383426333
2562	0.138331616
2563	0.1383263842
2564	0.1383203699
2565	0.1383142999
2566	0.1383134036
2567	0.1383119081
2568	0.1383025993
2569	0.1383016214
2570	0.1383002012
2571	0.1382959763
2572	0.1382868102
2573	0.1382795817
2574	0.138274693
2575	0.1382690761
2576	0.1382630122
2577	0.1382559068
2578	0.1382550213
2579	0.1382498026
2580	0.1382456253
2581	0.1382446553
2582	0.1382437777
2583	0.1382409152
2584	0.1382356891
2585	0.1382320118
2586	0.1382279047
2587	0.1382229528
2588	0.1382214643
2589	0.1382206989
2590	0.1382197497
2591	0.1382106107
2592	0.1382041564
2593	0.1382032906
2594	0.1382023506
2595	0.1381963709
2596	0.1381912025
2597	0.1381859746
2598	0.1381846707
2599	0.1381756277
2600	0.1381719989
2601	0.1381650069
2602	0.1381575413
2603	0.1381537558
2604	0.1381489699
2605	0.1381458487
2606	0.1381450922
2607	0.138140638
2608	0.1381316265
2609	0.1381275201
2610	0.1381199412
2611	0.1381148939
2612	0.1381140248
2613	0.1381102892
2614	0.1381059124
2615	0.1380984769
2616	0.1380940085
2617	0.1380931401
2618	0.1380922029
2619	0.1380872498
2620	0.1380821617
2621	0.1380747182
2622	0.1380733332
2623	0.1380696563
2624	0.1380627669
2625	0.1380580856
2626	0.1380572231
2627	0.1380518446
2628	0.1380456307
2629	0.1380382643
2630	0.1380312179
2631	0.1380240241
2632	0.1380150947
2633	0.1380141625
2634	0.1380091625
2635	0.1380050848
2636	0.1380021624
2637	0.1379975598
2638	0.1379967013
2639	0.1379920068
2640	0.1379852105
2641	0.1379804618
2642	0.1379732394
2643	0.1379672981
2644	0.1379665623
2645	0.1379657101
2646	0.1379616663
2647	0.1379528789
2648	0.1379481288
2649	0.137943605
2650	0.1379388227
2651	0.1379321331
2652	0.1379249421
2653	0.1379200928
2654	0.1379144505
2655	0.1379070304
2656	0.1379061655
2657	0.1379053078
2658	0.1378965132
2659	0.1378917021
2660	0.1378805943
2661	0.1378797477
2662	0.137873182
2663	0.1378678853
2664	0.1378638903
2665	0.1378630486
2666	0.1378623315
2667	0.1378562729
2668	0.1378554368
2669	0.1378526367
2670	0.1378517184
2671	0.137848943
2672	0.1378450039
2673	0.1378441772
2674	0.1378411285
2675	0.1378340296
2676	0.1378305459
2677	0.1378270539
2678	0.1378262307
2679	0.1378250253
2680	0.1378242081
2681	0.1378194558
2682	0.137814919
2683	0.1378093379
2684	0.1378023422
2685	0.1377972485
2686	0.1377866687
2687	0.1377795585
2688	0.1377782257
2689	0.1377709598
2690	0.1377639946
2691	0.1377588206
2692	0.1377502219
2693	0.1377494059
2694	0.1377485038
2695	0.1377417321
2696	0.1377371076
2697	0.1377364103
2698	0.137729959
2699	0.137723069
2700	0.1377145133
2701	0.1377074982
2702	0.1377066834
2703	0.1377022555
2704	0.1376975226
2705	0.1376926351
2706	0.1376822508
2707	0.1376777682
2708	0.1376692746
2709	0.1376644199
2710	0.1376575017
2711	0.137653595
2712	0.1376486691
2713	0.1376418564
2714	0.1376311696
2715	0.1376267804
2716	0.137623366
2717	0.1376127695
2718	0.1376119599
2719	0.1376051046
2720	0.1375995063
2721	0.137593789
2722	0.1375899585
2723	0.1375853146
2724	0.1375810114
2725	0.1375750402
2726	0.1375700909
2727	0.1375658038
2728	0.1375590579
2729	0.1375582499
2730	0.1375540385
2731	0.137553237
2732	0.1375523457
2733	0.1375515543
2734	0.1375481031
2735	0.1375409983
2736	0.1375362741
2737	0.1375302869
2738	0.137525508
2739	0.1375208078
2740	0.1375199234
2741	0.1375190464
2742	0.1375146488
2743	0.1375138629
2744	0.1375130835
2745	0.1375096487
2746	0.1375011236
2747	0.1374965126
2748	0.1374957401
2749	0.1374948801
2750	0.1374907613
2751	0.1374840296
2752	0.1374786604
2753	0.1374733742
2754	0.1374699708
2755	0.137463664
2756	0.1374578081
2757	0.1374494791
2758	0.1374486184
2759	0.1374478477
2760	0.137443274
2761	0.1374425102
2762	0.1374397793
2763	0.1374359258
2764	0.1374350795
2765	0.1374305123
2766	0.1374297582
2767	0.1374215396
2768	0.1374172722
2769	0.1374133872
2770	0.1374076
2771	0.137403078
2772	0.1373991538
2773	0.1373925345
2774	0.1373904231
2775	0.1373878639
2776	0.1373839216
2777	0.137373543
2778	0.1373633313
2779	0.1373594672
2780	0.137353619
2781	0.1373455157
2782	0.1373413171
2783	0.1373374458
2784	0.1373273925
2785	0.1373267208
2786	0.13732049
2787	0.1373160286
2788	0.1373116387
2789	0.137310876
2790	0.1373024604
2791	0.1372958663
2792	0.1372914916
2793	0.137285445
2794	0.1372811388
2795	0.1372755142
2796	0.1372716296
2797	0.1372703341
2798	0.1372664923
2799	0.1372581715
2800	0.137253926
2801	0.1372439195
2802	0.137243162
2803	0.1372397777
2804	0.1372334042
2805	0.1372250665
2806	0.1372242248
2807	0.1372198578
2808	0.137216758
2809	0.1372111297
2810	0.137200828
2811	0.1371967897
2812	0.1371901
2813	0.1371874334
2814	0.1371866785
2815	0.137180939
2816	0.1371780494
2817	0.13717014
2818	0.1371693905
2819	0.1371627671
2820	0.1371594315
2821	0.1371508852
2822	0.137141157
2823	0.1371375057
2824	0.1371366737
2825	0.1371285327
2826	0.13711895
2827	0.1371139117
2828	0.1371082559
2829	0.1371040179
2830	0.1370997185
2831	0.1370963713
2832	0.1370917796
2833	0.1370892769
2834	0.1370850823
2835	0.1370773179
2836	0.1370740257
2837	0.1370683766
2838	0.137065372
2839	0.1370605087
2840	0.1370562916
2841	0.1370555461
2842	0.1370523243
2843	0.1370480451
2844	0.1370444598
2845	0.1370380778
2846	0.1370336296
2847	0.1370294875
2848	0.1370287499
2849	0.1370262776
2850	0.1370255461
2851	0.1370247316
2852	0.1370150589
2853	0.1370108724
2854	0.13700097
2855	0.1369967721
2856	0.1369935775
2857	0.1369859613
2858	0.1369810532
2859	0.1369769432
2860	0.1369705768
2861	0.1369608383
2862	0.1369563571
2863	0.1369519661
2864	0.1369512396
2865	0.1369471327
2866	0.1369426895
2867	0.1369383212
2868	0.1369317875
2869	0.1369274121
2870	0.1369245604
2871	0.1369153958
2872	0.1369091403
2873	0.1369055479
2874	0.136896034
2875	0.1368919746
2876	0.1368881878
2877	0.1368820199
2878	0.1368730085
2879	0.1368674456
2880	0.1368631376
2881	0.1368593908
2882	0.1368539215
2883	0.1368501862
2884	0.1368457077
2885	0.1368368427
2886	0.1368360592
2887	0.1368353391
2888	0.1368313215
2889	0.1368220749
2890	0.1368189036
2891	0.1368149244
2892	0.136806693
2893	0.1368055135
2894	0.136799744
2895	0.1367940674
2896	0.136791271
2897	0.1367858715
2898	0.1367817886
2899	0.1367764908
2900	0.1367727205
2901	0.136768703
2902	0.1367679224
2903	0.1367627064
2904	0.1367565101
2905	0.1367557859
2906	0.1367466723
2907	0.1367404363
2908	0.1367397185
2909	0.1367342821
2910	0.1367303693
2911	0.1367264948
2912	0.1367226559
2913	0.136718666
2914	0.1367108428
2915	0.1367064031
2916	0.1367010394
2917	0.1366967742
2918	0.1366933613
2919	0.1366894439
2920	0.1366886756
2921	0.1366848972
2922	0.1366787386
2923	0.136677976
2924	0.1366737753
2925	0.136673066
2926	0.1366692454
